   Temp (K)   mole % SiO2  mole % ZnO     wt % SiO2    wt % ZnO     a(SiO2)      a(ZnO)     a(Zn2SiO4)  
     1873.000       92.887        7.113        0.906       99.094   9.0655E-01   2.6488E-02   2.2321E-02
     1873.000       92.965        7.035        0.907       99.093   9.0762E-01   2.6298E-02   2.2028E-02
     1873.000       93.042        6.958        0.908       99.092   9.0869E-01   2.6107E-02   2.1735E-02
     1873.000       93.120        6.880        0.909       99.091   9.0974E-01   2.5917E-02   2.1444E-02
     1873.000       93.197        6.803        0.910       99.090   9.1081E-01   2.5725E-02   2.1152E-02
     1873.000       93.275        6.725        0.911       99.089   9.1188E-01   2.5532E-02   2.0861E-02
     1873.000       93.352        6.648        0.912       99.088   9.1295E-01   2.5339E-02   2.0571E-02
     1873.000       93.429        6.571        0.913       99.087   9.1401E-01   2.5146E-02   2.0281E-02
     1873.000       93.506        6.494        0.914       99.086   9.1507E-01   2.4951E-02   1.9992E-02
     1873.000       93.584        6.416        0.915       99.085   9.1613E-01   2.4756E-02   1.9704E-02
     1873.000       93.661        6.339        0.916       99.084   9.1719E-01   2.4560E-02   1.9416E-02
     1873.000       93.738        6.262        0.917       99.083   9.1825E-01   2.4364E-02   1.9128E-02
     1873.000       93.815        6.185        0.918       99.082   9.1931E-01   2.4166E-02   1.8841E-02
     1873.000       93.892        6.108        0.919       99.081   9.2037E-01   2.3968E-02   1.8555E-02
     1873.000       93.969        6.031        0.920       99.080   9.2142E-01   2.3770E-02   1.8269E-02
     1873.000       94.046        5.954        0.921       99.079   9.2248E-01   2.3570E-02   1.7984E-02
     1873.000       94.123        5.877        0.922       99.078   9.2353E-01   2.3369E-02   1.7700E-02
     1873.000       94.200        5.800        0.923       99.077   9.2458E-01   2.3168E-02   1.7416E-02
     1873.000       94.277        5.723        0.924       99.076   9.2563E-01   2.2966E-02   1.7133E-02
     1873.000       94.354        5.646        0.925       99.075   9.2669E-01   2.2763E-02   1.6850E-02
     1873.000       94.430        5.570        0.926       99.074   9.2774E-01   2.2559E-02   1.6568E-02
     1873.000       94.507        5.493        0.927       99.073   9.2878E-01   2.2354E-02   1.6287E-02
     1873.000       94.584        5.416        0.928       99.072   9.2983E-01   2.2148E-02   1.6007E-02
     1873.000       94.660        5.340        0.929       99.071   9.3088E-01   2.1941E-02   1.5727E-02
     1873.000       94.737        5.263        0.930       99.070   9.3192E-01   2.1734E-02   1.5448E-02
     1873.000       94.814        5.186        0.931       99.069   9.3296E-01   2.1525E-02   1.5169E-02
     1873.000       94.890        5.110        0.932       99.068   9.3401E-01   2.1315E-02   1.4892E-02
     1873.000       94.967        5.033        0.933       99.067   9.3505E-01   2.1104E-02   1.4615E-02
     1873.000       95.043        4.957        0.934       99.066   9.3609E-01   2.0892E-02   1.4338E-02
     1873.000       95.120        4.880        0.935       99.065   9.3713E-01   2.0679E-02   1.4063E-02
     1873.000       95.196        4.804        0.936       99.064   9.3817E-01   2.0465E-02   1.3788E-02
     1873.000       95.272        4.728        0.937       99.063   9.3921E-01   2.0249E-02   1.3514E-02
     1873.000       95.349        4.651        0.938       99.062   9.4024E-01   2.0032E-02   1.3241E-02
     1873.000       95.425        4.575        0.939       99.061   9.4128E-01   1.9814E-02   1.2969E-02
     1873.000       95.501        4.499        0.940       99.060   9.4231E-01   1.9595E-02   1.2698E-02
     1873.000       95.577        4.423        0.941       99.059   9.4334E-01   1.9375E-02   1.2427E-02
     1873.000       95.653        4.347        0.942       99.058   9.4437E-01   1.9153E-02   1.2157E-02
     1873.000       95.729        4.271        0.943       99.057   9.4540E-01   1.8930E-02   1.1889E-02
     1873.000       95.805        4.195        0.944       99.056   9.4643E-01   1.8705E-02   1.1621E-02
     1873.000       95.881        4.119        0.945       99.055   9.4746E-01   1.8479E-02   1.1354E-02
     1873.000       95.957        4.043        0.946       99.054   9.4849E-01   1.8251E-02   1.1088E-02
     1873.000       96.033        3.967        0.947       99.053   9.4951E-01   1.8022E-02   1.0823E-02
     1873.000       96.109        3.891        0.948       99.052   9.5053E-01   1.7791E-02   1.0559E-02
     1873.000       96.185        3.815        0.949       99.051   9.5155E-01   1.7559E-02   1.0296E-02
     1873.000       96.261        3.739        0.950       99.050   9.5257E-01   1.7325E-02   1.0034E-02
     1873.000       96.337        3.663        0.951       99.049   9.5359E-01   1.7089E-02   9.7730E-03
     1873.000       96.412        3.588        0.952       99.048   9.5461E-01   1.6851E-02   9.5132E-03
     1873.000       96.488        3.512        0.953       99.047   9.5562E-01   1.6612E-02   9.2545E-03
     1873.000       96.564        3.436        0.954       99.046   9.5664E-01   1.6371E-02   8.9971E-03
     1873.000       96.639        3.361        0.955       99.045   9.5765E-01   1.6127E-02   8.7408E-03
     1873.000       96.715        3.285        0.956       99.044   9.5866E-01   1.5882E-02   8.4857E-03
     1873.000       96.790        3.210        0.957       99.043   9.5967E-01   1.5634E-02   8.2319E-03
     1873.000       96.866        3.134        0.958       99.042   9.6068E-01   1.5384E-02   7.9794E-03
     1873.000       96.941        3.059        0.959       99.041   9.6168E-01   1.5132E-02   7.7282E-03
     1873.000       97.017        2.983        0.960       99.040   9.6269E-01   1.4878E-02   7.4784E-03
     1873.000       97.092        2.908        0.961       99.039   9.6369E-01   1.4621E-02   7.2300E-03
     1873.000       97.167        2.833        0.962       99.038   9.6469E-01   1.4362E-02   6.9830E-03
     1873.000       97.242        2.758        0.963       99.037   9.6569E-01   1.4100E-02   6.7376E-03
     1873.000       97.318        2.682        0.964       99.036   9.6668E-01   1.3835E-02   6.4938E-03
     1873.000       97.393        2.607        0.965       99.035   9.6768E-01   1.3568E-02   6.2515E-03
     1873.000       97.468        2.532        0.966       99.034   9.6867E-01   1.3298E-02   6.0109E-03
     1873.000       97.543        2.457        0.967       99.033   9.6966E-01   1.3024E-02   5.7721E-03
     1873.000       97.618        2.382        0.968       99.032   9.7065E-01   1.2747E-02   5.5351E-03
     1873.000       97.693        2.307        0.969       99.031   9.7163E-01   1.2467E-02   5.2999E-03
     1873.000       97.768        2.232        0.970       99.030   9.7262E-01   1.2184E-02   5.0667E-03
     1873.000       97.843        2.157        0.971       99.029   9.7360E-01   1.1896E-02   4.8355E-03
     1873.000       97.918        2.082        0.972       99.028   9.7458E-01   1.1605E-02   4.6064E-03
     1873.000       97.993        2.007        0.973       99.027   9.7555E-01   1.1310E-02   4.3795E-03
     1873.000       98.068        1.932        0.974       99.026   9.7652E-01   1.1011E-02   4.1550E-03
     1873.000       98.143        1.857        0.975       99.025   9.7749E-01   1.0707E-02   3.9328E-03
     1873.000       98.217        1.783        0.976       99.024   9.7846E-01   1.0399E-02   3.7132E-03
     1873.000       98.292        1.708        0.977       99.023   9.7943E-01   1.0086E-02   3.4963E-03
     1873.000       98.367        1.633        0.978       99.022   9.8039E-01   9.7671E-03   3.2821E-03
     1873.000       98.442        1.558        0.979       99.021   9.8134E-01   9.4430E-03   3.0709E-03
     1873.000       98.516        1.484        0.980       99.020   9.8230E-01   9.1131E-03   2.8629E-03
     1873.000       98.591        1.409        0.981       99.019   9.8325E-01   8.7769E-03   2.6581E-03
     1873.000       98.665        1.335        0.982       99.018   9.8420E-01   8.4341E-03   2.4569E-03
     1873.000       98.740        1.260        0.983       99.017   9.8514E-01   8.0842E-03   2.2594E-03
     1873.000       98.814        1.186        0.984       99.016   9.8608E-01   7.7267E-03   2.0660E-03
     1873.000       98.889        1.111        0.985       99.015   9.8701E-01   7.3609E-03   1.8768E-03
     1873.000       98.963        1.037        0.986       99.014   9.8794E-01   6.9864E-03   1.6922E-03
     1873.000       99.037        0.963        0.987       99.013   9.8886E-01   6.6022E-03   1.5126E-03
     1873.000       99.112        0.888        0.988       99.012   9.8978E-01   6.2076E-03   1.3385E-03
     1873.000       99.186        0.814        0.989       99.011   9.9069E-01   5.8016E-03   1.1702E-03
     1873.000       99.260        0.740        0.990       99.010   9.9159E-01   5.3831E-03   1.0084E-03
     1873.000       99.334        0.666        0.991       99.009   9.9249E-01   4.9508E-03   8.5369E-04
     1873.000       99.408        0.592        0.992       99.008   9.9338E-01   4.5030E-03   7.0688E-04
     1873.000       99.482        0.518        0.993       99.007   9.9426E-01   4.0380E-03   5.6893E-04
     1873.000       99.556        0.444        0.994       99.006   9.9512E-01   3.5534E-03   4.4095E-04
     1873.000       99.630        0.370        0.995       99.005   9.9598E-01   3.0464E-03   3.2437E-04
     1873.000       99.704        0.296        0.996       99.004   9.9682E-01   2.5134E-03   2.2098E-04
     1873.000       99.778        0.222        0.997       99.003   9.9765E-01   1.9497E-03   1.3309E-04
     1873.000       99.852        0.148        0.998       99.002   9.9846E-01   1.3493E-03   6.3791E-05
     1873.000       99.926        0.074        0.999       99.001   9.9924E-01   7.0353E-04   1.7356E-05
     1873.000      100.000        0.000        1.000       99.000   1.0000E+00   0.0000E+00   0.0000E+00
